,content,content_count_comma,content_count_period,content_count_space,content_count_tap,content_len,label,origin_text,relative_position,same_tag_count,xpath,xpath_last,xpath_len,xpath_list
1550,　　中超夏窗补强瞄准前任 登巴巴回归R马或返苏宁,0,0,1,0,22,1,"<p class=""one-p"">&#12288;&#12288;&#20013;&#36229;&#22799;&#31383;&#34917;&#24378;&#30596;&#20934;&#21069;&#20219; &#30331;&#24052;&#24052;&#22238;&#24402;R&#39532;&#25110;&#36820;&#33487;&#23425;</p>
            ",0.625,13,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[9],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[9]']"
1551,　　沪上逐鹿：上港可喘口气 登巴巴是申花选择之一,0,0,1,0,22,1,"<p class=""one-p"">&#12288;&#12288;&#27818;&#19978;&#36880;&#40575;&#65306;&#19978;&#28207;&#21487;&#21912;&#21475;&#27668; &#30331;&#24052;&#24052;&#26159;&#30003;&#33457;&#36873;&#25321;&#20043;&#19968;</p>
            ",0.675,13,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[10],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[10]']"
1552,马斯克自曝早年艰辛 17岁怀揣2000美元闯北美,0,0,1,0,24,0,"<h1>&#39532;&#26031;&#20811;&#33258;&#26333;&#26089;&#24180;&#33392;&#36763; 17&#23681;&#24576;&#25571;2000&#32654;&#20803;&#38383;&#21271;&#32654;</h1>
        ",0.083333333,4,/html/body/div/div[2]/div[1]/h1,0,6,"['html', 'body', 'div', 'div[2]', 'div[1]', 'h1']"
1553,　　腾讯科技讯 6月13日消息，据外媒报道，《福布斯》杂志汇编的数据显示，今年46岁的科技巨头伊隆・马斯克（Elon Musk）目前身价超过200亿美元。但这位特斯拉汽车公司和美国太空探索技术公司SpaceX的老板并非生来就如此富有。马斯克日前通过推特发文，讲述了自己早期职业生涯的艰辛。,4,3,2,0,142,0,"<p class=""one-p"">&#12288;&#12288;&#33150;&#35759;&#31185;&#25216;&#35759; 6&#26376;13&#26085;&#28040;&#24687;&#65292;&#25454;&#22806;&#23186;&#25253;&#36947;&#65292;&#12298;&#31119;&#24067;&#26031;&#12299;&#26434;&#24535;&#27719;&#32534;&#30340;&#25968;&#25454;&#26174;&#31034;&#65292;&#20170;&#24180;46&#23681;&#30340;&#31185;&#25216;&#24040;&#22836;&#20234;&#38534;&#12539;&#39532;&#26031;&#20811;&#65288;Elon Musk&#65289;&#30446;&#21069;&#36523;&#20215;&#36229;&#36807;200&#20159;&#32654;&#20803;&#12290;&#20294;&#36825;&#20301;&#29305;&#26031;&#25289;&#27773;&#36710;&#20844;&#21496;&#21644;&#32654;&#22269;&#22826;&#31354;&#25506;&#32034;&#25216;&#26415;&#20844;&#21496;SpaceX&#30340;&#32769;&#26495;&#24182;&#38750;&#29983;&#26469;&#23601;&#22914;&#27492;&#23500;&#26377;&#12290;&#39532;&#26031;&#20811;&#26085;&#21069;&#36890;&#36807;&#25512;&#29305;&#21457;&#25991;&#65292;&#35762;&#36848;&#20102;&#33258;&#24049;&#26089;&#26399;&#32844;&#19994;&#29983;&#28079;&#30340;&#33392;&#36763;&#12290;</p>
            ",0.208333333,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[2],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[2]']"
1554,　　马斯克称：“当年，17岁的我怀揣2000美元来到北美洲，身边只有一个背包和一个装满书的手提箱。在大学里，我自己赚钱交学费。从斯坦福大学研究生院退学时，我欠了1.1万美元助学贷款。我与好兄弟格雷戈・库里（Greg Khouri）创办了互联网初创公司。”,4,4,1,0,125,0,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#31216;&#65306;&#8220;&#24403;&#24180;&#65292;17&#23681;&#30340;&#25105;&#24576;&#25571;2000&#32654;&#20803;&#26469;&#21040;&#21271;&#32654;&#27954;&#65292;&#36523;&#36793;&#21482;&#26377;&#19968;&#20010;&#32972;&#21253;&#21644;&#19968;&#20010;&#35013;&#28385;&#20070;&#30340;&#25163;&#25552;&#31665;&#12290;&#22312;&#22823;&#23398;&#37324;&#65292;&#25105;&#33258;&#24049;&#36186;&#38065;&#20132;&#23398;&#36153;&#12290;&#20174;&#26031;&#22374;&#31119;&#22823;&#23398;&#30740;&#31350;&#29983;&#38498;&#36864;&#23398;&#26102;&#65292;&#25105;&#27424;&#20102;1.1&#19975;&#32654;&#20803;&#21161;&#23398;&#36151;&#27454;&#12290;&#25105;&#19982;&#22909;&#20804;&#24351;&#26684;&#38647;&#25096;&#12539;&#24211;&#37324;&#65288;Greg Khouri&#65289;&#21019;&#21150;&#20102;&#20114;&#32852;&#32593;&#21021;&#21019;&#20844;&#21496;&#12290;&#8221;</p>
            ",0.25,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[3],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[3]']"
1555,　　2012年，马斯克在YouTube上接受企业家、投资者凯文・罗斯(Kevin Rose)的采访时说，他在南非比勒陀利亚出生。马斯克也住在南非的约翰内斯堡和德班，但他想搬到美国去。马斯克告诉罗斯：“当有很酷的技术或事情发生时，它们好像都在美国。所以，我小时候的目标基本上就是去美国。”,5,4,1,0,141,0,"<p class=""one-p"">&#12288;&#12288;2012&#24180;&#65292;&#39532;&#26031;&#20811;&#22312;YouTube&#19978;&#25509;&#21463;&#20225;&#19994;&#23478;&#12289;&#25237;&#36164;&#32773;&#20975;&#25991;&#12539;&#32599;&#26031;(Kevin Rose)&#30340;&#37319;&#35775;&#26102;&#35828;&#65292;&#20182;&#22312;&#21335;&#38750;&#27604;&#21202;&#38464;&#21033;&#20122;&#20986;&#29983;&#12290;&#39532;&#26031;&#20811;&#20063;&#20303;&#22312;&#21335;&#38750;&#30340;&#32422;&#32752;&#20869;&#26031;&#22561;&#21644;&#24503;&#29677;&#65292;&#20294;&#20182;&#24819;&#25644;&#21040;&#32654;&#22269;&#21435;&#12290;&#39532;&#26031;&#20811;&#21578;&#35785;&#32599;&#26031;&#65306;&#8220;&#24403;&#26377;&#24456;&#37239;&#30340;&#25216;&#26415;&#25110;&#20107;&#24773;&#21457;&#29983;&#26102;&#65292;&#23427;&#20204;&#22909;&#20687;&#37117;&#22312;&#32654;&#22269;&#12290;&#25152;&#20197;&#65292;&#25105;&#23567;&#26102;&#20505;&#30340;&#30446;&#26631;&#22522;&#26412;&#19978;&#23601;&#26159;&#21435;&#32654;&#22269;&#12290;&#8221;</p>
            ",0.291666667,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[4],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[4]']"
1556,　　马斯克在北美的第一站是他母亲出生的加拿大。马斯克在2013年接受计算机历史博物馆(Computer History Museum)采访时表示，他填写了所需的表格，以获得母亲和自己的加拿大护照。,2,2,2,0,96,1,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#22312;&#21271;&#32654;&#30340;&#31532;&#19968;&#31449;&#26159;&#20182;&#27597;&#20146;&#20986;&#29983;&#30340;&#21152;&#25343;&#22823;&#12290;&#39532;&#26031;&#20811;&#22312;2013&#24180;&#25509;&#21463;&#35745;&#31639;&#26426;&#21382;&#21490;&#21338;&#29289;&#39302;(Computer History Museum)&#37319;&#35775;&#26102;&#34920;&#31034;&#65292;&#20182;&#22635;&#20889;&#20102;&#25152;&#38656;&#30340;&#34920;&#26684;&#65292;&#20197;&#33719;&#24471;&#27597;&#20146;&#21644;&#33258;&#24049;&#30340;&#21152;&#25343;&#22823;&#25252;&#29031;&#12290;</p>
            ",0.333333333,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[5],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[5]']"
1557,　　他说：“在拿到加拿大护照三周后，我就到了加拿大。”他在加拿大皇后大学(Queen's University)呆了几年，然后获得了去宾夕法尼亚大学(University of Pennsylvania)的奖学金。,2,2,3,0,105,1,"<p class=""one-p"">&#12288;&#12288;&#20182;&#35828;&#65306;&#8220;&#22312;&#25343;&#21040;&#21152;&#25343;&#22823;&#25252;&#29031;&#19977;&#21608;&#21518;&#65292;&#25105;&#23601;&#21040;&#20102;&#21152;&#25343;&#22823;&#12290;&#8221;&#20182;&#22312;&#21152;&#25343;&#22823;&#30343;&#21518;&#22823;&#23398;(Queen's University)&#21574;&#20102;&#20960;&#24180;&#65292;&#28982;&#21518;&#33719;&#24471;&#20102;&#21435;&#23486;&#22805;&#27861;&#23612;&#20122;&#22823;&#23398;(University of Pennsylvania)&#30340;&#22870;&#23398;&#37329;&#12290;</p>
            ",0.375,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[6],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[6]']"
1558,　　马斯克承认，他不知道自己想成为企业家。他说：“我真的不知道自己长大后想做什么。我曾经认为发明东西或创造东西是一件很酷的事情。但我真的不确定这是否意味着要创办一家公司，或者要为一家制造炫酷产品的公司工作。,2,4,0,0,101,1,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#25215;&#35748;&#65292;&#20182;&#19981;&#30693;&#36947;&#33258;&#24049;&#24819;&#25104;&#20026;&#20225;&#19994;&#23478;&#12290;&#20182;&#35828;&#65306;&#8220;&#25105;&#30495;&#30340;&#19981;&#30693;&#36947;&#33258;&#24049;&#38271;&#22823;&#21518;&#24819;&#20570;&#20160;&#20040;&#12290;&#25105;&#26366;&#32463;&#35748;&#20026;&#21457;&#26126;&#19996;&#35199;&#25110;&#21019;&#36896;&#19996;&#35199;&#26159;&#19968;&#20214;&#24456;&#37239;&#30340;&#20107;&#24773;&#12290;&#20294;&#25105;&#30495;&#30340;&#19981;&#30830;&#23450;&#36825;&#26159;&#21542;&#24847;&#21619;&#30528;&#35201;&#21019;&#21150;&#19968;&#23478;&#20844;&#21496;&#65292;&#25110;&#32773;&#35201;&#20026;&#19968;&#23478;&#21046;&#36896;&#28843;&#37239;&#20135;&#21697;&#30340;&#20844;&#21496;&#24037;&#20316;&#12290;</p>
            ",0.416666667,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[7],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[7]']"
1559,　　马斯克搬到硅谷，前往斯坦福大学读研究生。他试图在网景通信公司(Netscape Communications)谋得一份工作，但以失败告终。网景创建了第一个网络浏览器――Netscape Navigator。,2,3,2,0,103,0,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#25644;&#21040;&#30789;&#35895;&#65292;&#21069;&#24448;&#26031;&#22374;&#31119;&#22823;&#23398;&#35835;&#30740;&#31350;&#29983;&#12290;&#20182;&#35797;&#22270;&#22312;&#32593;&#26223;&#36890;&#20449;&#20844;&#21496;(Netscape Communications)&#35851;&#24471;&#19968;&#20221;&#24037;&#20316;&#65292;&#20294;&#20197;&#22833;&#36133;&#21578;&#32456;&#12290;&#32593;&#26223;&#21019;&#24314;&#20102;&#31532;&#19968;&#20010;&#32593;&#32476;&#27983;&#35272;&#22120;&#8213;&#8213;Netscape Navigator&#12290;</p>
            ",0.458333333,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[8],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[8]']"
1560,　　马斯克表示：“1995年的时候，我还以为互联网会以一种重大方式改变世界，我想成为其中的一员。实际上，我最初想做的是，我想在网景公司找份工作。我不会真的去开公司，我会去网景找份工作。”,5,3,0,0,91,1,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#34920;&#31034;&#65306;&#8220;1995&#24180;&#30340;&#26102;&#20505;&#65292;&#25105;&#36824;&#20197;&#20026;&#20114;&#32852;&#32593;&#20250;&#20197;&#19968;&#31181;&#37325;&#22823;&#26041;&#24335;&#25913;&#21464;&#19990;&#30028;&#65292;&#25105;&#24819;&#25104;&#20026;&#20854;&#20013;&#30340;&#19968;&#21592;&#12290;&#23454;&#38469;&#19978;&#65292;&#25105;&#26368;&#21021;&#24819;&#20570;&#30340;&#26159;&#65292;&#25105;&#24819;&#22312;&#32593;&#26223;&#20844;&#21496;&#25214;&#20221;&#24037;&#20316;&#12290;&#25105;&#19981;&#20250;&#30495;&#30340;&#21435;&#24320;&#20844;&#21496;&#65292;&#25105;&#20250;&#21435;&#32593;&#26223;&#25214;&#20221;&#24037;&#20316;&#12290;&#8221;</p>
            ",0.5,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[9],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[9]']"
1561,　　马斯克甚至在网景公司的大厅里闲逛，希望能在那里找到工作。但他称：“我没有收到任何答复。我有物理学和经济学位，或者是沃顿商学院的物理和商业学位，我当时在攻读应用物理和材料科学研究生学位。我猜，我没有计算机科学学位，也没有在软件公司工作过的经历。不管出于什么原因，我没有得到网景的回复，实际上我在大厅里闲逛，但我太害羞了，不敢和任何人说话。我就站在大厅里，这是很尴尬的。我只是站在那里试着看看有没有人可以和我说话。我太害怕了，不敢和任何人说话，直到最后离开。”,12,8,0,0,228,1,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#29978;&#33267;&#22312;&#32593;&#26223;&#20844;&#21496;&#30340;&#22823;&#21381;&#37324;&#38386;&#36891;&#65292;&#24076;&#26395;&#33021;&#22312;&#37027;&#37324;&#25214;&#21040;&#24037;&#20316;&#12290;&#20294;&#20182;&#31216;&#65306;&#8220;&#25105;&#27809;&#26377;&#25910;&#21040;&#20219;&#20309;&#31572;&#22797;&#12290;&#25105;&#26377;&#29289;&#29702;&#23398;&#21644;&#32463;&#27982;&#23398;&#20301;&#65292;&#25110;&#32773;&#26159;&#27779;&#39039;&#21830;&#23398;&#38498;&#30340;&#29289;&#29702;&#21644;&#21830;&#19994;&#23398;&#20301;&#65292;&#25105;&#24403;&#26102;&#22312;&#25915;&#35835;&#24212;&#29992;&#29289;&#29702;&#21644;&#26448;&#26009;&#31185;&#23398;&#30740;&#31350;&#29983;&#23398;&#20301;&#12290;&#25105;&#29468;&#65292;&#25105;&#27809;&#26377;&#35745;&#31639;&#26426;&#31185;&#23398;&#23398;&#20301;&#65292;&#20063;&#27809;&#26377;&#22312;&#36719;&#20214;&#20844;&#21496;&#24037;&#20316;&#36807;&#30340;&#32463;&#21382;&#12290;&#19981;&#31649;&#20986;&#20110;&#20160;&#20040;&#21407;&#22240;&#65292;&#25105;&#27809;&#26377;&#24471;&#21040;&#32593;&#26223;&#30340;&#22238;&#22797;&#65292;&#23454;&#38469;&#19978;&#25105;&#22312;&#22823;&#21381;&#37324;&#38386;&#36891;&#65292;&#20294;&#25105;&#22826;&#23475;&#32670;&#20102;&#65292;&#19981;&#25954;&#21644;&#20219;&#20309;&#20154;&#35828;&#35805;&#12290;&#25105;&#23601;&#31449;&#22312;&#22823;&#21381;&#37324;&#65292;&#36825;&#26159;&#24456;&#23604;&#23596;&#30340;&#12290;&#25105;&#21482;&#26159;&#31449;&#22312;&#37027;&#37324;&#35797;&#30528;&#30475;&#30475;&#26377;&#27809;&#26377;&#20154;&#21487;&#20197;&#21644;&#25105;&#35828;&#35805;&#12290;&#25105;&#22826;&#23475;&#24597;&#20102;&#65292;&#19981;&#25954;&#21644;&#20219;&#20309;&#20154;&#35828;&#35805;&#65292;&#30452;&#21040;&#26368;&#21518;&#31163;&#24320;&#12290;&#8221;</p>
            ",0.541666667,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[10],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[10]']"
1562,　　随后，马斯克离开了斯坦福大学，并于1996年创办了Zip2公司。马斯克称：“那年夏天，我还在编写软件，斯坦福大学的新学期刚开始，我不得不做出决定，所以我决定休学。我想，如果创办公司的想法行不通，我还可以回到研究生院继续就读。所以我和系主任谈过，他允许我休学，我说自己可能在6个月后回来，他说他可能再也不会听到我的音信了，他是对的。从那以后，我就再也没跟他说过话。”,13,5,0,0,182,1,"<p class=""one-p"">&#12288;&#12288;&#38543;&#21518;&#65292;&#39532;&#26031;&#20811;&#31163;&#24320;&#20102;&#26031;&#22374;&#31119;&#22823;&#23398;&#65292;&#24182;&#20110;1996&#24180;&#21019;&#21150;&#20102;Zip2&#20844;&#21496;&#12290;&#39532;&#26031;&#20811;&#31216;&#65306;&#8220;&#37027;&#24180;&#22799;&#22825;&#65292;&#25105;&#36824;&#22312;&#32534;&#20889;&#36719;&#20214;&#65292;&#26031;&#22374;&#31119;&#22823;&#23398;&#30340;&#26032;&#23398;&#26399;&#21018;&#24320;&#22987;&#65292;&#25105;&#19981;&#24471;&#19981;&#20570;&#20986;&#20915;&#23450;&#65292;&#25152;&#20197;&#25105;&#20915;&#23450;&#20241;&#23398;&#12290;&#25105;&#24819;&#65292;&#22914;&#26524;&#21019;&#21150;&#20844;&#21496;&#30340;&#24819;&#27861;&#34892;&#19981;&#36890;&#65292;&#25105;&#36824;&#21487;&#20197;&#22238;&#21040;&#30740;&#31350;&#29983;&#38498;&#32487;&#32493;&#23601;&#35835;&#12290;&#25152;&#20197;&#25105;&#21644;&#31995;&#20027;&#20219;&#35848;&#36807;&#65292;&#20182;&#20801;&#35768;&#25105;&#20241;&#23398;&#65292;&#25105;&#35828;&#33258;&#24049;&#21487;&#33021;&#22312;6&#20010;&#26376;&#21518;&#22238;&#26469;&#65292;&#20182;&#35828;&#20182;&#21487;&#33021;&#20877;&#20063;&#19981;&#20250;&#21548;&#21040;&#25105;&#30340;&#38899;&#20449;&#20102;&#65292;&#20182;&#26159;&#23545;&#30340;&#12290;&#20174;&#37027;&#20197;&#21518;&#65292;&#25105;&#23601;&#20877;&#20063;&#27809;&#36319;&#20182;&#35828;&#36807;&#35805;&#12290;&#8221;</p>
            ",0.583333333,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[11],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[11]']"
1563,　　Zip2旨在将媒体公司带入互联网。马斯克2012年解释称：“最初的想法是研发一种软件，可以帮助媒体公司上线。所以我们以一种很小的方式提供帮助，把像《纽约时报》、赫斯特、奈特-莱德等公司带到了网上。他们实际上并不总是在网上，人们没有意识到这一点。”,3,4,0,0,123,1,"<p class=""one-p"">&#12288;&#12288;Zip2&#26088;&#22312;&#23558;&#23186;&#20307;&#20844;&#21496;&#24102;&#20837;&#20114;&#32852;&#32593;&#12290;&#39532;&#26031;&#20811;2012&#24180;&#35299;&#37322;&#31216;&#65306;&#8220;&#26368;&#21021;&#30340;&#24819;&#27861;&#26159;&#30740;&#21457;&#19968;&#31181;&#36719;&#20214;&#65292;&#21487;&#20197;&#24110;&#21161;&#23186;&#20307;&#20844;&#21496;&#19978;&#32447;&#12290;&#25152;&#20197;&#25105;&#20204;&#20197;&#19968;&#31181;&#24456;&#23567;&#30340;&#26041;&#24335;&#25552;&#20379;&#24110;&#21161;&#65292;&#25226;&#20687;&#12298;&#32445;&#32422;&#26102;&#25253;&#12299;&#12289;&#36203;&#26031;&#29305;&#12289;&#22856;&#29305;-&#33713;&#24503;&#31561;&#20844;&#21496;&#24102;&#21040;&#20102;&#32593;&#19978;&#12290;&#20182;&#20204;&#23454;&#38469;&#19978;&#24182;&#19981;&#24635;&#26159;&#22312;&#32593;&#19978;&#65292;&#20154;&#20204;&#27809;&#26377;&#24847;&#35782;&#21040;&#36825;&#19968;&#28857;&#12290;&#8221;</p>
            ",0.625,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[12],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[12]']"
1564,　　马斯克回忆称，上世纪90年代在Zip2的工作是他理解新闻编辑室现在运作方式的重要原因。最近，马斯克在推特上对媒体进行了猛烈的抨击，并希望建立一个平台，对记者的可信度进行评估，他计划将其称为Pravduh。Pravda在俄语中是“真理”的意思。,5,3,0,0,121,1,"<p class=""one-p"">&#12288;&#12288;&#39532;&#26031;&#20811;&#22238;&#24518;&#31216;&#65292;&#19978;&#19990;&#32426;90&#24180;&#20195;&#22312;Zip2&#30340;&#24037;&#20316;&#26159;&#20182;&#29702;&#35299;&#26032;&#38395;&#32534;&#36753;&#23460;&#29616;&#22312;&#36816;&#20316;&#26041;&#24335;&#30340;&#37325;&#35201;&#21407;&#22240;&#12290;&#26368;&#36817;&#65292;&#39532;&#26031;&#20811;&#22312;&#25512;&#29305;&#19978;&#23545;&#23186;&#20307;&#36827;&#34892;&#20102;&#29467;&#28872;&#30340;&#25256;&#20987;&#65292;&#24182;&#24076;&#26395;&#24314;&#31435;&#19968;&#20010;&#24179;&#21488;&#65292;&#23545;&#35760;&#32773;&#30340;&#21487;&#20449;&#24230;&#36827;&#34892;&#35780;&#20272;&#65292;&#20182;&#35745;&#21010;&#23558;&#20854;&#31216;&#20026;Pravduh&#12290;Pravda&#22312;&#20420;&#35821;&#20013;&#26159;&#8220;&#30495;&#29702;&#8221;&#30340;&#24847;&#24605;&#12290;</p>
            ",0.666666667,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[13],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[13]']"
1565,　　5月底，马斯克在推特上表示，他已经购买了Pravduh.com这个域名。马斯克在3月份还透露了神秘线索，称他正在创建“星际媒体帝国”――Thud，据称他从《洋葱报》挖来了编辑。,4,2,0,0,88,0,"<p class=""one-p"">&#12288;&#12288;5&#26376;&#24213;&#65292;&#39532;&#26031;&#20811;&#22312;&#25512;&#29305;&#19978;&#34920;&#31034;&#65292;&#20182;&#24050;&#32463;&#36141;&#20080;&#20102;Pravduh.com&#36825;&#20010;&#22495;&#21517;&#12290;&#39532;&#26031;&#20811;&#22312;3&#26376;&#20221;&#36824;&#36879;&#38706;&#20102;&#31070;&#31192;&#32447;&#32034;&#65292;&#31216;&#20182;&#27491;&#22312;&#21019;&#24314;&#8220;&#26143;&#38469;&#23186;&#20307;&#24093;&#22269;&#8221;&#8213;&#8213;Thud&#65292;&#25454;&#31216;&#20182;&#20174;&#12298;&#27915;&#33905;&#25253;&#12299;&#25366;&#26469;&#20102;&#32534;&#36753;&#12290;</p>
            ",0.708333333,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[14],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[14]']"
1566,　　至于Zip2，康柏公司（Compaq）于1999年收购了它。马斯克说，获得了这笔横财后，他不得不在买房子还是买跑车之间做出选择。最终，他选择了跑车。（编译/金鹿）,4,3,0,0,81,1,"<p class=""one-p"">&#12288;&#12288;&#33267;&#20110;Zip2&#65292;&#24247;&#26575;&#20844;&#21496;&#65288;Compaq&#65289;&#20110;1999&#24180;&#25910;&#36141;&#20102;&#23427;&#12290;&#39532;&#26031;&#20811;&#35828;&#65292;&#33719;&#24471;&#20102;&#36825;&#31508;&#27178;&#36130;&#21518;&#65292;&#20182;&#19981;&#24471;&#19981;&#22312;&#20080;&#25151;&#23376;&#36824;&#26159;&#20080;&#36305;&#36710;&#20043;&#38388;&#20570;&#20986;&#36873;&#25321;&#12290;&#26368;&#32456;&#65292;&#20182;&#36873;&#25321;&#20102;&#36305;&#36710;&#12290;&#65288;&#32534;&#35793;/&#37329;&#40575;&#65289;</p>
            ",0.75,16,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[15],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[15]']"
1567,被“吃”上市的海底捞，有着这些不为人知的秘密,1,0,0,0,22,0,"<h1>&#34987;&#8220;&#21507;&#8221;&#19978;&#24066;&#30340;&#28023;&#24213;&#25438;&#65292;&#26377;&#30528;&#36825;&#20123;&#19981;&#20026;&#20154;&#30693;&#30340;&#31192;&#23494;</h1>
        ",0.013377926,4,/html/body/div/div[2]/div[1]/h1,0,6,"['html', 'body', 'div', 'div[2]', 'div[1]', 'h1']"
1568,　　本文节选自微信公众号“中国投行俱乐部”，原标题为《被消费者“吃”上市的海底捞不为人知的秘密！海底捞2018最深度研究报告出炉!(好文必读!)》。,1,2,0,0,72,1,"<p class=""one-p"">&#12288;&#12288;&#26412;&#25991;&#33410;&#36873;&#33258;&#24494;&#20449;&#20844;&#20247;&#21495;&#8220;&#20013;&#22269;&#25237;&#34892;&#20465;&#20048;&#37096;&#8221;&#65292;&#21407;&#26631;&#39064;&#20026;&#12298;&#34987;&#28040;&#36153;&#32773;&#8220;&#21507;&#8221;&#19978;&#24066;&#30340;&#28023;&#24213;&#25438;&#19981;&#20026;&#20154;&#30693;&#30340;&#31192;&#23494;&#65281;&#28023;&#24213;&#25438;2018&#26368;&#28145;&#24230;&#30740;&#31350;&#25253;&#21578;&#20986;&#28809;!(&#22909;&#25991;&#24517;&#35835;!)&#12299;&#12290;</p>
            ",0.030100334,146,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[1],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[1]']"
1569,　　5月17日，海底捞国际控股在港交所递交上市申请。,1,1,0,0,24,1,"<p class=""one-p"">&#12288;&#12288;5&#26376;17&#26085;&#65292;&#28023;&#24213;&#25438;&#22269;&#38469;&#25511;&#32929;&#22312;&#28207;&#20132;&#25152;&#36882;&#20132;&#19978;&#24066;&#30003;&#35831;&#12290;</p>
            ",0.036789298,146,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[2],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[2]']"
1570,　　海底捞招股书显示，2017年其营收总额为106.37亿元，溢利11.94亿元;2016 年营收为78.08亿元，溢利9.78亿元。,3,1,1,0,65,1,"<p class=""one-p"">&#12288;&#12288;&#28023;&#24213;&#25438;&#25307;&#32929;&#20070;&#26174;&#31034;&#65292;2017&#24180;&#20854;&#33829;&#25910;&#24635;&#39069;&#20026;106.37&#20159;&#20803;&#65292;&#28322;&#21033;11.94&#20159;&#20803;;2016 &#24180;&#33829;&#25910;&#20026;78.08&#20159;&#20803;&#65292;&#28322;&#21033;9.78&#20159;&#20803;&#12290;</p>
            ",0.043478261,146,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[3],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[3]']"
1571,　　截至2017年底，餐厅数量达273家，计划2018年开设180-220家新餐厅，并预计将来会有迅速增长。,3,1,0,0,52,1,"<p class=""one-p"">&#12288;&#12288;&#25130;&#33267;2017&#24180;&#24213;&#65292;&#39184;&#21381;&#25968;&#37327;&#36798;273&#23478;&#65292;&#35745;&#21010;2018&#24180;&#24320;&#35774;180-220&#23478;&#26032;&#39184;&#21381;&#65292;&#24182;&#39044;&#35745;&#23558;&#26469;&#20250;&#26377;&#36805;&#36895;&#22686;&#38271;&#12290;</p>
            ",0.050167224,146,/html/body/div/div[2]/div[1]/div[1]/div[2]/p[4],1,8,"['html', 'body', 'div', 'div[2]', 'div[1]', 'div[1]', 'div[2]', 'p[4]']"
